2.042360192000000000e+09	2.741865216000000000e+09	2.871476480000000000e+09	2.881912320000000000e+09	2.879486976000000000e+09	2.879953664000000000e+09	2.878101504000000000e+09	2.878130944000000000e+09	2.876473088000000000e+09	2.876052992000000000e+09	2.874891008000000000e+09	2.874644992000000000e+09	2.873447936000000000e+09	2.872834304000000000e+09	2.871811072000000000e+09	2.871197184000000000e+09	2.869960448000000000e+09	2.869259776000000000e+09	2.868427264000000000e+09	2.867870720000000000e+09	2.866844416000000000e+09	2.866132480000000000e+09	2.865244928000000000e+09	2.864436992000000000e+09	2.863307264000000000e+09	2.862619648000000000e+09	2.861895168000000000e+09	2.861204992000000000e+09	2.860211712000000000e+09	2.859494144000000000e+09	2.858612992000000000e+09	2.857694720000000000e+09	2.856647168000000000e+09	2.856014848000000000e+09	2.855302912000000000e+09	2.854513408000000000e+09	2.853538304000000000e+09	2.852837376000000000e+09	2.851927552000000000e+09	2.850958080000000000e+09	2.850001920000000000e+09	2.849413120000000000e+09	2.848659968000000000e+09	2.847794176000000000e+09	2.846841600000000000e+09	2.846152704000000000e+09	2.845207040000000000e+09	2.844236544000000000e+09	2.843369728000000000e+09	2.842787328000000000e+09	2.841964544000000000e+09	2.841115904000000000e+09	2.840249600000000000e+09	2.839512576000000000e+09	2.838479104000000000e+09	2.837540096000000000e+09	2.836754176000000000e+09	2.836171008000000000e+09	2.835279360000000000e+09	2.834426880000000000e+09	2.833591040000000000e+09	2.832818432000000000e+09	2.831735040000000000e+09	2.830860544000000000e+09	2.830126848000000000e+09	2.829520640000000000e+09	2.828561408000000000e+09	2.827727360000000000e+09	2.826901248000000000e+09	2.826102528000000000e+09	2.824990976000000000e+09	2.824206848000000000e+09	2.823486464000000000e+09	2.822846976000000000e+09	2.821815808000000000e+09	2.821026816000000000e+09	2.820178944000000000e+09	2.819378688000000000e+09	2.818244864000000000e+09	2.817578752000000000e+09	2.816813056000000000e+09	2.816175872000000000e+09	2.815108608000000000e+09	2.814468096000000000e+09	2.813478656000000000e+09	2.812695808000000000e+09	2.811473152000000000e+09	2.811010304000000000e+09	2.810081792000000000e+09	2.809590016000000000e+09	2.808282112000000000e+09	2.807950592000000000e+09	2.806567936000000000e+09	2.806203904000000000e+09	2.804445952000000000e+09	2.804808448000000000e+09	2.802781696000000000e+09	2.803530752000000000e+09	2.791857664000000000e+09	2.664620800000000000e+09	1.984019456000000000e+09
2.078534784000000000e+09	2.790367744000000000e+09	2.922186496000000000e+09	2.932721408000000000e+09	2.930189312000000000e+09	2.930610176000000000e+09	2.928657920000000000e+09	2.928624896000000000e+09	2.926874880000000000e+09	2.926360832000000000e+09	2.925091584000000000e+09	2.924770816000000000e+09	2.923499264000000000e+09	2.922822912000000000e+09	2.921707520000000000e+09	2.921012992000000000e+09	2.919681024000000000e+09	2.918876672000000000e+09	2.917934848000000000e+09	2.917291520000000000e+09	2.916184064000000000e+09	2.915390976000000000e+09	2.914440448000000000e+09	2.913572864000000000e+09	2.912348672000000000e+09	2.911558912000000000e+09	2.910737152000000000e+09	2.909972992000000000e+09	2.908912384000000000e+09	2.908115456000000000e+09	2.907157248000000000e+09	2.906161920000000000e+09	2.905014784000000000e+09	2.904286464000000000e+09	2.903491584000000000e+09	2.902636800000000000e+09	2.901595648000000000e+09	2.900809728000000000e+09	2.899816960000000000e+09	2.898763264000000000e+09	2.897704704000000000e+09	2.897026048000000000e+09	2.896201728000000000e+09	2.895278336000000000e+09	2.894256896000000000e+09	2.893478400000000000e+09	2.892443904000000000e+09	2.891382784000000000e+09	2.890415872000000000e+09	2.889756672000000000e+09	2.888873728000000000e+09	2.887944704000000000e+09	2.886980096000000000e+09	2.886168064000000000e+09	2.885061888000000000e+09	2.884029440000000000e+09	2.883142656000000000e+09	2.882474496000000000e+09	2.881517568000000000e+09	2.880604416000000000e+09	2.879685376000000000e+09	2.878836480000000000e+09	2.877674496000000000e+09	2.876705280000000000e+09	2.875877376000000000e+09	2.875196672000000000e+09	2.874177792000000000e+09	2.873282048000000000e+09	2.872367616000000000e+09	2.871487744000000000e+09	2.870291200000000000e+09	2.869412352000000000e+09	2.868602880000000000e+09	2.867895296000000000e+09	2.866785792000000000e+09	2.865910528000000000e+09	2.864991232000000000e+09	2.864131072000000000e+09	2.862910976000000000e+09	2.862147072000000000e+09	2.861277952000000000e+09	2.860556032000000000e+09	2.859394816000000000e+09	2.858655232000000000e+09	2.857625856000000000e+09	2.856815872000000000e+09	2.855510016000000000e+09	2.854953728000000000e+09	2.853924608000000000e+09	2.853364736000000000e+09	2.852002048000000000e+09	2.851609344000000000e+09	2.850145280000000000e+09	2.849719296000000000e+09	2.847857152000000000e+09	2.848144128000000000e+09	2.846019840000000000e+09	2.846738944000000000e+09	2.834839808000000000e+09	2.705582592000000000e+09	2.014483584000000000e+09
2.089231616000000000e+09	2.804676096000000000e+09	2.937086720000000000e+09	2.947578880000000000e+09	2.944967168000000000e+09	2.945340672000000000e+09	2.943310848000000000e+09	2.943213312000000000e+09	2.941401088000000000e+09	2.940808960000000000e+09	2.939440896000000000e+09	2.939032064000000000e+09	2.937683200000000000e+09	2.936938240000000000e+09	2.935759872000000000e+09	2.935014144000000000e+09	2.933620480000000000e+09	2.932732416000000000e+09	2.931709184000000000e+09	2.931008000000000000e+09	2.929843968000000000e+09	2.928982528000000000e+09	2.927943424000000000e+09	2.927000576000000000e+09	2.925702400000000000e+09	2.924818176000000000e+09	2.923899392000000000e+09	2.923066112000000000e+09	2.921954304000000000e+09	2.921086464000000000e+09	2.920062208000000000e+09	2.919011328000000000e+09	2.917787392000000000e+09	2.916964352000000000e+09	2.916080384000000000e+09	2.915151360000000000e+09	2.914041600000000000e+09	2.913195264000000000e+09	2.912152832000000000e+09	2.911042304000000000e+09	2.909889792000000000e+09	2.909068800000000000e+09	2.908129792000000000e+09	2.907207936000000000e+09	2.906184192000000000e+09	2.905332992000000000e+09	2.904227072000000000e+09	2.903096832000000000e+09	2.902035200000000000e+09	2.901257984000000000e+09	2.900283904000000000e+09	2.899310080000000000e+09	2.898285568000000000e+09	2.897427200000000000e+09	2.896284672000000000e+09	2.895184384000000000e+09	2.894203904000000000e+09	2.893445376000000000e+09	2.892413440000000000e+09	2.891438080000000000e+09	2.890460416000000000e+09	2.889562368000000000e+09	2.888349952000000000e+09	2.887305216000000000e+09	2.886385408000000000e+09	2.885630208000000000e+09	2.884564736000000000e+09	2.883619584000000000e+09	2.882626560000000000e+09	2.881678336000000000e+09	2.880422656000000000e+09	2.879461632000000000e+09	2.878565376000000000e+09	2.877800448000000000e+09	2.876674304000000000e+09	2.875767552000000000e+09	2.874745344000000000e+09	2.873793792000000000e+09	2.872503296000000000e+09	2.871650816000000000e+09	2.870687744000000000e+09	2.869905152000000000e+09	2.868718592000000000e+09	2.867931136000000000e+09	2.866821888000000000e+09	2.865945344000000000e+09	2.864568064000000000e+09	2.863921920000000000e+09	2.862806272000000000e+09	2.862193152000000000e+09	2.860784896000000000e+09	2.860321536000000000e+09	2.858792192000000000e+09	2.858319872000000000e+09	2.856382976000000000e+09	2.856584192000000000e+09	2.854380800000000000e+09	2.855062016000000000e+09	2.843083264000000000e+09	2.713386496000000000e+09	2.020257408000000000e+09
2.101612032000000000e+09	2.821254400000000000e+09	2.954366208000000000e+09	2.964817408000000000e+09	2.962111488000000000e+09	2.962432000000000000e+09	2.960332544000000000e+09	2.960181504000000000e+09	2.958315520000000000e+09	2.957643264000000000e+09	2.956112896000000000e+09	2.955563264000000000e+09	2.954229760000000000e+09	2.953514496000000000e+09	2.952249088000000000e+09	2.951415808000000000e+09	2.949961472000000000e+09	2.948986112000000000e+09	2.947832064000000000e+09	2.947027200000000000e+09	2.945847040000000000e+09	2.944965632000000000e+09	2.943845632000000000e+09	2.942834176000000000e+09	2.941473280000000000e+09	2.940497408000000000e+09	2.939473408000000000e+09	2.938557696000000000e+09	2.937380608000000000e+09	2.936445440000000000e+09	2.935369472000000000e+09	2.934280704000000000e+09	2.932990976000000000e+09	2.932072192000000000e+09	2.931100416000000000e+09	2.930135808000000000e+09	2.928995840000000000e+09	2.928053504000000000e+09	2.926923264000000000e+09	2.925757696000000000e+09	2.924526336000000000e+09	2.923601152000000000e+09	2.922578176000000000e+09	2.921620480000000000e+09	2.920554240000000000e+09	2.919621120000000000e+09	2.918447872000000000e+09	2.917261568000000000e+09	2.916112640000000000e+09	2.915232768000000000e+09	2.914181376000000000e+09	2.913174528000000000e+09	2.912108288000000000e+09	2.911172096000000000e+09	2.909964288000000000e+09	2.908801280000000000e+09	2.907728128000000000e+09	2.906879488000000000e+09	2.905805568000000000e+09	2.904800000000000000e+09	2.903732736000000000e+09	2.902753536000000000e+09	2.901492224000000000e+09	2.900378880000000000e+09	2.899363840000000000e+09	2.898527232000000000e+09	2.897414144000000000e+09	2.896423936000000000e+09	2.895349760000000000e+09	2.894338304000000000e+09	2.893032960000000000e+09	2.891984128000000000e+09	2.890937856000000000e+09	2.890055424000000000e+09	2.888942336000000000e+09	2.888040704000000000e+09	2.886946560000000000e+09	2.885933056000000000e+09	2.884588288000000000e+09	2.883650560000000000e+09	2.882588160000000000e+09	2.881743872000000000e+09	2.880532736000000000e+09	2.879698432000000000e+09	2.878505984000000000e+09	2.877569280000000000e+09	2.876129792000000000e+09	2.875394816000000000e+09	2.874185472000000000e+09	2.873514496000000000e+09	2.872036864000000000e+09	2.871481600000000000e+09	2.869908736000000000e+09	2.869423872000000000e+09	2.867425024000000000e+09	2.867538688000000000e+09	2.865247744000000000e+09	2.865892096000000000e+09	2.853827840000000000e+09	2.723576320000000000e+09	2.027805952000000000e+09
2.105691904000000000e+09	2.826697216000000000e+09	2.959988736000000000e+09	2.970356992000000000e+09	2.967588352000000000e+09	2.967886336000000000e+09	2.965721600000000000e+09	2.965483264000000000e+09	2.963560448000000000e+09	2.962830080000000000e+09	2.961202944000000000e+09	2.960556800000000000e+09	2.959169280000000000e+09	2.958413056000000000e+09	2.957070080000000000e+09	2.956173312000000000e+09	2.954677760000000000e+09	2.953633280000000000e+09	2.952375296000000000e+09	2.951487488000000000e+09	2.950273792000000000e+09	2.949349376000000000e+09	2.948147200000000000e+09	2.947075072000000000e+09	2.945667328000000000e+09	2.944609024000000000e+09	2.943484928000000000e+09	2.942513408000000000e+09	2.941321728000000000e+09	2.940329472000000000e+09	2.939160832000000000e+09	2.938011392000000000e+09	2.936664832000000000e+09	2.935653120000000000e+09	2.934588160000000000e+09	2.933571072000000000e+09	2.932389120000000000e+09	2.931372032000000000e+09	2.930180352000000000e+09	2.928978688000000000e+09	2.927681792000000000e+09	2.926656256000000000e+09	2.925550592000000000e+09	2.924558336000000000e+09	2.923450112000000000e+09	2.922437632000000000e+09	2.921206528000000000e+09	2.919979776000000000e+09	2.918753280000000000e+09	2.917773568000000000e+09	2.916662272000000000e+09	2.915637760000000000e+09	2.914520320000000000e+09	2.913496320000000000e+09	2.912231424000000000e+09	2.911018496000000000e+09	2.909858304000000000e+09	2.908914688000000000e+09	2.907783168000000000e+09	2.906730240000000000e+09	2.905586688000000000e+09	2.904553472000000000e+09	2.903266048000000000e+09	2.902099456000000000e+09	2.900991744000000000e+09	2.900071680000000000e+09	2.898916608000000000e+09	2.897884416000000000e+09	2.896734976000000000e+09	2.895666176000000000e+09	2.894326784000000000e+09	2.893210112000000000e+09	2.892064512000000000e+09	2.891108608000000000e+09	2.889968128000000000e+09	2.889027328000000000e+09	2.887861248000000000e+09	2.886797568000000000e+09	2.885399040000000000e+09	2.884370176000000000e+09	2.883216896000000000e+09	2.882320896000000000e+09	2.881091328000000000e+09	2.880212224000000000e+09	2.878941696000000000e+09	2.877954048000000000e+09	2.876467968000000000e+09	2.875647232000000000e+09	2.874347264000000000e+09	2.873628416000000000e+09	2.872131328000000000e+09	2.871526144000000000e+09	2.869878016000000000e+09	2.869345536000000000e+09	2.867291136000000000e+09	2.867315200000000000e+09	2.864941824000000000e+09	2.865545984000000000e+09	2.853442816000000000e+09	2.723143936000000000e+09	2.027445760000000000e+09
2.106905984000000000e+09	2.828277760000000000e+09	2.961553664000000000e+09	2.971831296000000000e+09	2.969005056000000000e+09	2.969280000000000000e+09	2.967067392000000000e+09	2.966747136000000000e+09	2.964771840000000000e+09	2.963993344000000000e+09	2.962277376000000000e+09	2.961537024000000000e+09	2.960094720000000000e+09	2.959294464000000000e+09	2.957877248000000000e+09	2.956920832000000000e+09	2.955394560000000000e+09	2.954289664000000000e+09	2.952932608000000000e+09	2.951963136000000000e+09	2.950714112000000000e+09	2.949746432000000000e+09	2.948465408000000000e+09	2.947337472000000000e+09	2.945883904000000000e+09	2.944740608000000000e+09	2.943524864000000000e+09	2.942498816000000000e+09	2.941286144000000000e+09	2.940246528000000000e+09	2.938999040000000000e+09	2.937799680000000000e+09	2.936394752000000000e+09	2.935235072000000000e+09	2.934022144000000000e+09	2.933005568000000000e+09	2.931843584000000000e+09	2.930768128000000000e+09	2.929520640000000000e+09	2.928290048000000000e+09	2.926938880000000000e+09	2.925817088000000000e+09	2.924630784000000000e+09	2.923602176000000000e+09	2.922455296000000000e+09	2.921375744000000000e+09	2.920098560000000000e+09	2.918820352000000000e+09	2.917504256000000000e+09	2.916434176000000000e+09	2.915268096000000000e+09	2.914222336000000000e+09	2.913060608000000000e+09	2.911959808000000000e+09	2.910648064000000000e+09	2.909396736000000000e+09	2.908154112000000000e+09	2.907115520000000000e+09	2.905932544000000000e+09	2.904860928000000000e+09	2.903667968000000000e+09	2.902560768000000000e+09	2.901229312000000000e+09	2.900012032000000000e+09	2.898813184000000000e+09	2.897807104000000000e+09	2.896612096000000000e+09	2.895544320000000000e+09	2.894335232000000000e+09	2.893222144000000000e+09	2.891832320000000000e+09	2.890632704000000000e+09	2.889402880000000000e+09	2.888389376000000000e+09	2.887223808000000000e+09	2.886240000000000000e+09	2.884992256000000000e+09	2.883878144000000000e+09	2.882464768000000000e+09	2.881378304000000000e+09	2.880124416000000000e+09	2.879160064000000000e+09	2.877907200000000000e+09	2.876984320000000000e+09	2.875640576000000000e+09	2.874610176000000000e+09	2.873086976000000000e+09	2.872185344000000000e+09	2.870795008000000000e+09	2.870028800000000000e+09	2.868514816000000000e+09	2.867862528000000000e+09	2.866144512000000000e+09	2.865570816000000000e+09	2.863469824000000000e+09	2.863406080000000000e+09	2.860950784000000000e+09	2.861511424000000000e+09	2.849375744000000000e+09	2.719201024000000000e+09	2.024491520000000000e+09
2.101588992000000000e+09	2.821147648000000000e+09	2.954040832000000000e+09	2.964181248000000000e+09	2.961283840000000000e+09	2.961527552000000000e+09	2.959272960000000000e+09	2.958873344000000000e+09	2.956857600000000000e+09	2.956041472000000000e+09	2.954249216000000000e+09	2.953417984000000000e+09	2.951921408000000000e+09	2.951079936000000000e+09	2.949608960000000000e+09	2.948608768000000000e+09	2.947032320000000000e+09	2.945848320000000000e+09	2.944412928000000000e+09	2.943385600000000000e+09	2.942107904000000000e+09	2.941094912000000000e+09	2.939735808000000000e+09	2.938562816000000000e+09	2.937096704000000000e+09	2.935897088000000000e+09	2.934575616000000000e+09	2.933476864000000000e+09	2.932239872000000000e+09	2.931154944000000000e+09	2.929834752000000000e+09	2.928595200000000000e+09	2.927157248000000000e+09	2.925921792000000000e+09	2.924622848000000000e+09	2.923555584000000000e+09	2.922368768000000000e+09	2.921252864000000000e+09	2.919951872000000000e+09	2.918658560000000000e+09	2.917230336000000000e+09	2.916033280000000000e+09	2.914787072000000000e+09	2.913725184000000000e+09	2.912535296000000000e+09	2.911375104000000000e+09	2.910047744000000000e+09	2.908770048000000000e+09	2.907414272000000000e+09	2.906242816000000000e+09	2.905001984000000000e+09	2.903929600000000000e+09	2.902725888000000000e+09	2.901553920000000000e+09	2.900203264000000000e+09	2.898923520000000000e+09	2.897607168000000000e+09	2.896478464000000000e+09	2.895247360000000000e+09	2.894161664000000000e+09	2.892939520000000000e+09	2.891774976000000000e+09	2.890375168000000000e+09	2.889074176000000000e+09	2.887745792000000000e+09	2.886622976000000000e+09	2.885443584000000000e+09	2.884394240000000000e+09	2.883118336000000000e+09	2.881955072000000000e+09	2.880577024000000000e+09	2.879354112000000000e+09	2.878028032000000000e+09	2.876930304000000000e+09	2.875730176000000000e+09	2.874707200000000000e+09	2.873391872000000000e+09	2.872239104000000000e+09	2.870806784000000000e+09	2.869659648000000000e+09	2.868316672000000000e+09	2.867294720000000000e+09	2.866021888000000000e+09	2.865057792000000000e+09	2.863646464000000000e+09	2.862580992000000000e+09	2.861032448000000000e+09	2.860057856000000000e+09	2.858582272000000000e+09	2.857769728000000000e+09	2.856245504000000000e+09	2.855563008000000000e+09	2.853793792000000000e+09	2.853153536000000000e+09	2.850991616000000000e+09	2.850874368000000000e+09	2.848379136000000000e+09	2.848887296000000000e+09	2.836762880000000000e+09	2.707102976000000000e+09	2.015424896000000000e+09
2.092334848000000000e+09	2.808708096000000000e+09	2.940933632000000000e+09	2.950910720000000000e+09	2.947978752000000000e+09	2.948212224000000000e+09	2.945922816000000000e+09	2.945446912000000000e+09	2.943381504000000000e+09	2.942521344000000000e+09	2.940679424000000000e+09	2.939782400000000000e+09	2.938241024000000000e+09	2.937377536000000000e+09	2.935852032000000000e+09	2.934768640000000000e+09	2.933182720000000000e+09	2.931985152000000000e+09	2.930456064000000000e+09	2.929338112000000000e+09	2.928019456000000000e+09	2.926962432000000000e+09	2.925536768000000000e+09	2.924323584000000000e+09	2.922842368000000000e+09	2.921585664000000000e+09	2.920176896000000000e+09	2.919018240000000000e+09	2.917760256000000000e+09	2.916650240000000000e+09	2.915275264000000000e+09	2.913968384000000000e+09	2.912473600000000000e+09	2.911185152000000000e+09	2.909826048000000000e+09	2.908711680000000000e+09	2.907495936000000000e+09	2.906317824000000000e+09	2.904945408000000000e+09	2.903653376000000000e+09	2.902218496000000000e+09	2.900932096000000000e+09	2.899602432000000000e+09	2.898501632000000000e+09	2.897266432000000000e+09	2.896036096000000000e+09	2.894670080000000000e+09	2.893379072000000000e+09	2.891973888000000000e+09	2.890718464000000000e+09	2.889417728000000000e+09	2.888321280000000000e+09	2.887093504000000000e+09	2.885868800000000000e+09	2.884454912000000000e+09	2.883126272000000000e+09	2.881774336000000000e+09	2.880591872000000000e+09	2.879303424000000000e+09	2.878178304000000000e+09	2.876894208000000000e+09	2.875657728000000000e+09	2.874262784000000000e+09	2.872964864000000000e+09	2.871555072000000000e+09	2.870341120000000000e+09	2.869118208000000000e+09	2.868045056000000000e+09	2.866723584000000000e+09	2.865505536000000000e+09	2.864101376000000000e+09	2.862836480000000000e+09	2.861431552000000000e+09	2.860269312000000000e+09	2.859037696000000000e+09	2.857974528000000000e+09	2.856598016000000000e+09	2.855411712000000000e+09	2.853971200000000000e+09	2.852784128000000000e+09	2.851372032000000000e+09	2.850284032000000000e+09	2.848979712000000000e+09	2.847989248000000000e+09	2.846534144000000000e+09	2.845423616000000000e+09	2.843840768000000000e+09	2.842797312000000000e+09	2.841242624000000000e+09	2.840385536000000000e+09	2.838842368000000000e+09	2.838099968000000000e+09	2.836265728000000000e+09	2.835629056000000000e+09	2.833473792000000000e+09	2.833246464000000000e+09	2.830650368000000000e+09	2.831127552000000000e+09	2.819074048000000000e+09	2.690184448000000000e+09	2.002787328000000000e+09
2.077225472000000000e+09	2.788418304000000000e+09	2.919644928000000000e+09	2.929466368000000000e+09	2.926481152000000000e+09	2.926665984000000000e+09	2.924341760000000000e+09	2.923801344000000000e+09	2.921732608000000000e+09	2.920869120000000000e+09	2.918959104000000000e+09	2.917967360000000000e+09	2.916373504000000000e+09	2.915479552000000000e+09	2.913911808000000000e+09	2.912770304000000000e+09	2.911162880000000000e+09	2.909932288000000000e+09	2.908332800000000000e+09	2.907142400000000000e+09	2.905785600000000000e+09	2.904706048000000000e+09	2.903235840000000000e+09	2.901963008000000000e+09	2.900449792000000000e+09	2.899167232000000000e+09	2.897704960000000000e+09	2.896482816000000000e+09	2.895183360000000000e+09	2.894011904000000000e+09	2.892567296000000000e+09	2.891269376000000000e+09	2.889795840000000000e+09	2.888441344000000000e+09	2.886993920000000000e+09	2.885825024000000000e+09	2.884582656000000000e+09	2.883361024000000000e+09	2.881936384000000000e+09	2.880622336000000000e+09	2.879160064000000000e+09	2.877805568000000000e+09	2.876411392000000000e+09	2.875274240000000000e+09	2.874014208000000000e+09	2.872736768000000000e+09	2.871313664000000000e+09	2.869992960000000000e+09	2.868566272000000000e+09	2.867257856000000000e+09	2.865896192000000000e+09	2.864758016000000000e+09	2.863472128000000000e+09	2.862177792000000000e+09	2.860771840000000000e+09	2.859462144000000000e+09	2.858026496000000000e+09	2.856735744000000000e+09	2.855415040000000000e+09	2.854287104000000000e+09	2.852967936000000000e+09	2.851678720000000000e+09	2.850264576000000000e+09	2.848946688000000000e+09	2.847479040000000000e+09	2.846200832000000000e+09	2.844937472000000000e+09	2.843840768000000000e+09	2.842479360000000000e+09	2.841212672000000000e+09	2.839789824000000000e+09	2.838491904000000000e+09	2.837021184000000000e+09	2.835800064000000000e+09	2.834536960000000000e+09	2.833436672000000000e+09	2.832008192000000000e+09	2.830792448000000000e+09	2.829343232000000000e+09	2.828099584000000000e+09	2.826605312000000000e+09	2.825477888000000000e+09	2.824160000000000000e+09	2.823115776000000000e+09	2.821593600000000000e+09	2.820476672000000000e+09	2.818903296000000000e+09	2.817807104000000000e+09	2.816183296000000000e+09	2.815283712000000000e+09	2.813725696000000000e+09	2.812942336000000000e+09	2.811063552000000000e+09	2.810403072000000000e+09	2.808235520000000000e+09	2.807936512000000000e+09	2.805283584000000000e+09	2.805716224000000000e+09	2.793745408000000000e+09	2.665973504000000000e+09	1.984723584000000000e+09
2.057821824000000000e+09	2.762367232000000000e+09	2.892331520000000000e+09	2.901985024000000000e+09	2.898954752000000000e+09	2.899087616000000000e+09	2.896731904000000000e+09	2.896129792000000000e+09	2.894047488000000000e+09	2.893170176000000000e+09	2.891220480000000000e+09	2.890161664000000000e+09	2.888521728000000000e+09	2.887594240000000000e+09	2.885989120000000000e+09	2.884797440000000000e+09	2.883175424000000000e+09	2.881919744000000000e+09	2.880263168000000000e+09	2.879012096000000000e+09	2.877614336000000000e+09	2.876477696000000000e+09	2.874945792000000000e+09	2.873673472000000000e+09	2.872181760000000000e+09	2.870834944000000000e+09	2.869277184000000000e+09	2.868017152000000000e+09	2.866708224000000000e+09	2.865500928000000000e+09	2.864007424000000000e+09	2.862690560000000000e+09	2.861210624000000000e+09	2.859813120000000000e+09	2.858306560000000000e+09	2.857089536000000000e+09	2.855817984000000000e+09	2.854556672000000000e+09	2.853086464000000000e+09	2.851757312000000000e+09	2.850276352000000000e+09	2.848865280000000000e+09	2.847410944000000000e+09	2.846232576000000000e+09	2.844950528000000000e+09	2.843640832000000000e+09	2.842195456000000000e+09	2.840869632000000000e+09	2.839387904000000000e+09	2.837992960000000000e+09	2.836588800000000000e+09	2.835431424000000000e+09	2.834110720000000000e+09	2.832768000000000000e+09	2.831344896000000000e+09	2.830025728000000000e+09	2.828526080000000000e+09	2.827152128000000000e+09	2.825808640000000000e+09	2.824677888000000000e+09	2.823327744000000000e+09	2.821993216000000000e+09	2.820565504000000000e+09	2.819235584000000000e+09	2.817721600000000000e+09	2.816387584000000000e+09	2.815085056000000000e+09	2.813961984000000000e+09	2.812563968000000000e+09	2.811247872000000000e+09	2.809805824000000000e+09	2.808496896000000000e+09	2.806984448000000000e+09	2.805709312000000000e+09	2.804410880000000000e+09	2.803286784000000000e+09	2.801826816000000000e+09	2.800574976000000000e+09	2.799110912000000000e+09	2.797829632000000000e+09	2.796275968000000000e+09	2.795103232000000000e+09	2.793761024000000000e+09	2.792679680000000000e+09	2.791115008000000000e+09	2.789980160000000000e+09	2.788404736000000000e+09	2.787261952000000000e+09	2.785578752000000000e+09	2.784638976000000000e+09	2.783065344000000000e+09	2.782244096000000000e+09	2.780329472000000000e+09	2.779650048000000000e+09	2.777472512000000000e+09	2.777078016000000000e+09	2.774351872000000000e+09	2.774764288000000000e+09	2.762927616000000000e+09	2.636532992000000000e+09	1.962770048000000000e+09
